Número da pesquisa,Título,Link da pesquisa,Data,Local,Instituto de pesquisa
02039,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1918,08/2004,FOZ DO IGUAÇU/PR,IBOPE
02040,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1919,09/2004,FOZ DO IGUAÇU/PR,IBOPE
02041,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1920,09/2004,FOZ DO IGUAÇU/PR,IBOPE
02042,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1921,08/2004,GUARAPUAVA/PR,IBOPE
02043,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1922,08/2004,GUARAPUAVA/PR,IBOPE
02044,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1923,09/2004,GUARAPUAVA/PR,IBOPE
02045,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1924,08/2004,LONDRINA/PR,IBOPE
02046,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1925,09/2004,LONDRINA/PR,IBOPE
02048,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1926,10/2004,LONDRINA/PR,IBOPE
02051,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1927,08/2004,MARINGÁ/PR,IBOPE
02052,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1928,09/2004,MARINGÁ/PR,IBOPE
02053,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1929,10/2004,MARINGÁ/PR,IBOPE
02054,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1930,10/2004,MARINGÁ/PR,IBOPE
02055,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1931,08/2004,PARANAVAÍ/PR,IBOPE
02056,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1932,08/2004,PARANAVAÍ/PR,IBOPE
02057,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1933,09/2004,PARANAVAÍ/PR,IBOPE
02058,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1934,08/2004,PATO BRANCO/PR,IBOPE
02059,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1935,09/2004,PATO BRANCO/PR,IBOPE
02060,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1936,08/2004,PONTA GROSSA/PR,IBOPE
02061,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1937,09/2004,PONTA GROSSA/PR,IBOPE
02062,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1938,09/2004,PONTA GROSSA/PR,IBOPE
02063,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1939,10/2004,PONTA GROSSA/PR,IBOPE
02065,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1940,08/2004,UMUARAMA/PR,IBOPE
02066,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1941,09/2004,UMUARAMA/PR,IBOPE
02067,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1942,09/2004,UMUARAMA/PR,IBOPE
02068,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1964,03/2004,BRASIL,IBOPE
02069,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1965,06/2004,BRASIL,IBOPE
02070,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/115,09/2004,BRASIL,IBOPE
02071,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1966,11/2004,BRASIL,IBOPE
02072,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1967,06/2004,RECIFE/PE,IBOPE
02073,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1968,07/2004,RECIFE/PE,IBOPE
02074,PROJETO GLOBO – 1ª RODADA,https://www.cesop.unicamp.br/por/banco_de_dados/v/1969,08/2004,PETROLINA/PE,IBOPE
02075,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1970,08/2004,CARUARU/PE,IBOPE
02076,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1971,08/2004,RECIFE/PE,IBOPE
02077,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2163,09/2004,CARUARU/PE,IBOPE
02078,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1972,09/2004,PETROLINA/PE,IBOPE
02079,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1973,09/2004,RECIFE/PE,IBOPE
02080,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1974,09/2004,VITÓRIA DE SANTO ANTÃO/PE,IBOPE
02081,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1975,09/2004,CARUARU/PE,IBOPE
02082,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1976,09/2004,RECIFE/PE,IBOPE
02083,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1977,09/2004,PETROLINA/PE,IBOPE
02084,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1978,10/2004,RECIFE/PE,IBOPE
02085,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1979,08/2004,TERESINA/PI,IBOPE
02086,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1980,09/2004,TERESINA/PI,IBOPE
02087,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1981,09/2004,TERESINA/PI,IBOPE
02088,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2159,10/2004,TERESINA/PI,IBOPE
02089,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1982,02/2004,NOVA IGUAÇU/RJ,IBOPE
02090,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1983,02/2004,VOLTA REDONDA/RJ,IBOPE
02091,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1984,03/2004,BARRA MANSA/RJ,IBOPE
02092,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1985,04/2004,NOVA FRIBURGO/RJ,IBOPE
02093,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1986,06/2004,RIO DE JANEIRO/CAP,IBOPE
02094,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1987,07/2004,QUISSAMÃ/RJ,IBOPE
02095,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1988,07/2004,CAMPOS DOS GOYTACAZES/RJ,IBOPE
02096,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1989,07/2004,RIO DE JANEIRO/CAP,IBOPE
02097,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1990,07/2004,SANTO ANTÔNIO DE PÁDUA/RJ,IBOPE
02098,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1991,08/2004,NITERÓI/RJ,IBOPE
02099,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1992,08/2004,SÃO GONÇALO/RJ,IBOPE
02100,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1993,08/2004,NOVA IGUAÇU/RJ,IBOPE
02101,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1994,08/2004,DUQUE DE CAXIAS/RJ,IBOPE
02102,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1995,08/2004,MACAÉ/RJ,IBOPE
02103,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1996,08/2004,BARRA MANSA/RJ,IBOPE
02104,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2164,08/2004,RIO DE JANEIRO/CAP,IBOPE
02105,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1997,09/2004,NITERÓI/RJ,IBOPE
02106,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1998,09/2004,NOVA IGUAÇU/RJ,IBOPE
02107,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1999,09/2004,CAMPOS DOS GOYTACAZES/RJ,IBOPE
02108,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2000,09/2004,SAQUAREMA/RJ,IBOPE
02109,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2001,09/2004,RIO DAS OSTRAS/RJ,IBOPE
02110,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2002,09/2004,SÃO GONÇALO/RJ,IBOPE
02111,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2003,09/2004,DUQUE DE CAXIAS/RJ,IBOPE
02112,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2004,09/2004,VOLTA REDONDA/RJ,IBOPE
02113,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2005,09/2004,CABO FRIO/RJ,IBOPE
02114,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2006,09/2004,NILÓPOLIS/RJ,IBOPE
02115,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2007,09/2004,RIO DE JANEIRO/CAP,IBOPE
02116,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2008,09/2004,PETRÓPOLIS/RJ,IBOPE
02117,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2009,09/2004,QUISSAMÃ/RJ,IBOPE
02118,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2010,09/2004,ARMAÇÃO DE BÚZIOS/RJ,IBOPE
02119,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2161,09/2004,CAMPOS DOS GOYTACAZES/RJ,IBOPE
02120,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2011,09/2004,CABO FRIO/RJ,IBOPE
02121,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2012,09/2004,SÃO PEDRO DA ALDEIA/RJ,IBOPE
02122,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2013,09/2004,NOVA IGUAÇU/RJ,IBOPE
02123,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2014,09/2004,RIO DE JANEIRO/CAP,IBOPE
02124,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2015,09/2004,DUQUE DE CAXIAS/RJ,IBOPE
02125,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2016,09/2004,SÃO GONÇALO/RJ,IBOPE
02126,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2017,09/2004,NITERÓI/RJ,IBOPE
02127,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2018,09/2004,RIO DE JANEIRO/CAP,IBOPE
02128,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2019,10/2004,SÃO JOÃO DE MERITI/RJ,IBOPE
02129,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2020,10/2004,DUQUE DE CAXIAS/RJ,IBOPE
02130,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2021,09/2004,NITERÓI/RJ,IBOPE
02131,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2022,10/2004,NOVA IGUAÇU/RJ,IBOPE
02132,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2023,10/2004,DUQUE DE CAXIAS/RJ,IBOPE
02133,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2024,08/2004,NATAL/RN,IBOPE
02134,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2025,09/2004,NATAL/RN,IBOPE
02135,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2026,09/2004,NATAL/RN,IBOPE
02136,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2027,10/2004,NATAL/RN,IBOPE
02137,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2028,10/2004,NATAL/RN,IBOPE
02138,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2029,07/2004,PORTO VELHO/RO,IBOPE
02139,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2030,08/2004,PORTO VELHO/RO,IBOPE
02140,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2031,09/2004,PORTO VELHO/RO,IBOPE
02141,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2032,07/2004,BOA VISTA/RR,IBOPE
02142,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2033,08/2004,BOA VISTA/RR,IBOPE
02143,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2034,09/2004,BOA VISTA/RR,IBOPE
02144,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2035,06/2004,PORTO ALEGRE/RS,IBOPE
02145,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2036,07/2004,PORTO ALEGRE/RS,IBOPE
02146,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2037,08/2004,CAXIAS DO SUL/RS,IBOPE
02147,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2038,08/2004,PORTO ALEGRE/RS,IBOPE
02148,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2039,09/2004,CAXIAS DO SUL/RS,IBOPE
02149,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2040,09/2004,PORTO ALEGRE/RS,IBOPE
02150,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2041,09/2004,CAXIAS DO SUL/RS,IBOPE
02151,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2042,09/2004,PORTO ALEGRE/RS,IBOPE
02152,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2043,10/2004,PORTO ALEGRE/RS,IBOPE
02153,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2044,07/2004,FLORIANÓPOLIS/SC,IBOPE
02154,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1944,07/2004,JOINVILLE/SC,IBOPE
02155,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2045,07/2004,FLORIANÓPOLIS/SC,IBOPE
02156,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1945,09/2004,JOINVILLE/SC,IBOPE
02157,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1946,09/2004,FLORIANÓPOLIS/SC,IBOPE
02158,INTENÇÃO DE VOTO PARA PREFEITO JOINVILLE,https://www.cesop.unicamp.br/por/banco_de_dados/v/1947,09/2004,JOINVILLE/SC,IBOPE
02159,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2046,10/2004,FLORIANÓPOLIS/SC,IBOPE
02160,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2047,10/2004,FLORIANÓPOLIS/SC,IBOPE
02161,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1507,10/2004,FLORIANÓPOLIS/SC,IBOPE
02162,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1548,08/2004,ARACAJU/SE,IBOPE
02163,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1948,09/2004,ARACAJU/SE,IBOPE
02165,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/145,03/2004,SÃO VICENTE/SP,IBOPE
