Número da pesquisa,Título,Link da pesquisa,Data,Local,Instituto de pesquisa,contém_religião,método_detecção
184,PENA DE MORTE / INFLAÇÃO,https://www.cesop.unicamp.br/por/banco_de_dados/v/418,08/1989,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
185,VOTO NACIONAL VII,https://www.cesop.unicamp.br/por/banco_de_dados/v/420,09/1989,BRASIL,IBOPE,False,IA_timeout
186,INTENÇÃO DE VOTO PRESIDENTE VI - CULTURA POLÍTICA I - CEDEC,https://www.cesop.unicamp.br/por/banco_de_dados/v/421,09/1989,BRASIL,DATAFOLHA,True,regex
187,HORÁRIO ELEITORAL GRATUITO (EXPECTATIVA),https://www.cesop.unicamp.br/por/banco_de_dados/v/425,09/1989,CAPITAIS (VÁRIAS),DATAFOLHA,False,IA_timeout
188,AVALIAÇÃO PRESIDENTE / GOVERNADOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/427,09/1989,CAPITAIS (VÁRIAS),DATAFOLHA,False,IA_timeout
189,SARNEY NO PALANQUE ELETRÔNICO,https://www.cesop.unicamp.br/por/banco_de_dados/v/428,09/1989,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
190,VOTO NACIONAL VIII,https://www.cesop.unicamp.br/por/banco_de_dados/v/429,09/1989,BRASIL,IBOPE,False,IA_timeout
191,INTENÇÃO DE VOTO PARA PRESIDENTE VII - 1989,https://www.cesop.unicamp.br/por/banco_de_dados/v/431,09/1989,BRASIL,DATAFOLHA,False,IA_timeout
192,VOTO NACIONAL IX,https://www.cesop.unicamp.br/por/banco_de_dados/v/433,10/1989,BRASIL,IBOPE,False,IA_timeout
193,VOTO NACIONAL X,https://www.cesop.unicamp.br/por/banco_de_dados/v/435,10/1989,BRASIL,IBOPE,False,IA_timeout
194,VOTO NACIONAL XI,https://www.cesop.unicamp.br/por/banco_de_dados/v/436,10/1989,BRASIL,IBOPE,False,IA_timeout
195,VOTO NACIONAL XII,https://www.cesop.unicamp.br/por/banco_de_dados/v/437,10/1989,BRASIL,IBOPE,False,IA_timeout
196,INTENÇÃO DE VOTO PARA PRESIDENTE VIII,https://www.cesop.unicamp.br/por/banco_de_dados/v/438,10/1989,BRASIL,DATAFOLHA,False,IA_timeout
197,PRIVATIZAÇÃO DAS ESTATAIS,https://www.cesop.unicamp.br/por/banco_de_dados/v/191,10/1989,SÃO PAULO-CAP/SP E RIO DE JANEIRO-CAP/RJ,DATAFOLHA,False,IA_timeout
198,VOTO NACIONAL XIII,https://www.cesop.unicamp.br/por/banco_de_dados/v/192,10/1989,BRASIL,IBOPE,False,IA_timeout
199,VOTO NACIONAL XIV,https://www.cesop.unicamp.br/por/banco_de_dados/v/439,11/1989,BRASIL,IBOPE,False,IA_timeout
200,VOTO NACIONAL XV,https://www.cesop.unicamp.br/por/banco_de_dados/v/440,11/1989,BRASIL,IBOPE,False,IA_timeout
201,VOTO NACIONAL XVI,https://www.cesop.unicamp.br/por/banco_de_dados/v/441,11/1989,BRASIL,IBOPE,False,IA_timeout
202,VOTO NACIONAL XVII,https://www.cesop.unicamp.br/por/banco_de_dados/v/442,11/1989,BRASIL,IBOPE,False,IA_timeout
203,VOTO NACIONAL XVIII,https://www.cesop.unicamp.br/por/banco_de_dados/v/443,11/1989,BRASIL,IBOPE,False,IA_timeout
204,VOTO NACIONAL XIX,https://www.cesop.unicamp.br/por/banco_de_dados/v/444,11/1989,BRASIL,IBOPE,False,IA_timeout
205,VOTO NACIONAL XX,https://www.cesop.unicamp.br/por/banco_de_dados/v/445,12/1989,BRASIL,IBOPE,False,IA_timeout
206,VOTO NACIONAL XXI,https://www.cesop.unicamp.br/por/banco_de_dados/v/446,12/1989,BRASIL,IBOPE,False,IA_timeout
207,VOTO NACIONAL XXII,https://www.cesop.unicamp.br/por/banco_de_dados/v/447,12/1989,BRASIL,IBOPE,False,IA_timeout
208,VOTO NACIONAL XXIII,https://www.cesop.unicamp.br/por/banco_de_dados/v/448,12/1989,BRASIL,IBOPE,False,IA_timeout
209,VOTO NACIONAL XXIV,https://www.cesop.unicamp.br/por/banco_de_dados/v/449,12/1989,BRASIL,IBOPE,False,IA_timeout
210,INTENÇÃO DE VOTO PARA PRESIDENTE XVII - CULTURA POLÍTICA II-A - CEDEC,https://www.cesop.unicamp.br/por/banco_de_dados/v/450,12/1989,BRASIL,DATAFOLHA,False,IA_timeout
211,INTENÇÃO DE VOTO PARA PRESIDENTE XIX - CULTURA POLÍTICA II-B - CEDEC,https://www.cesop.unicamp.br/por/banco_de_dados/v/451,12/1989,BRASIL,DATAFOLHA,False,IA_timeout
212,INTENÇÃO DE VOTO PARA PRESIDENTE XX - CEDEC,https://www.cesop.unicamp.br/por/banco_de_dados/v/452,12/1989,BRASIL,DATAFOLHA,False,IA_timeout
213,AVALIAÇÃO PREFEITOS (1 ANO),https://www.cesop.unicamp.br/por/banco_de_dados/v/453,12/1989,CAPITAIS (VÁRIAS),DATAFOLHA,False,IA_timeout
214,AVALIAÇÃO COLLOR/ CONFIANÇA NAS INSTITUIÇÕES,https://www.cesop.unicamp.br/por/banco_de_dados/v/454,01/1990,BRASIL,IBOPE,False,IA_timeout
215,AVALIAÇÃO SARNEY / EXPECTATIVA COLLOR I,https://www.cesop.unicamp.br/por/banco_de_dados/v/455,01/1990,CAPITAIS (VÁRIAS),DATAFOLHA,False,IA_timeout
217,DOAÇÃO DE ÓRGÃOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/456,02/1990,SÃO PAULO-CAP/SP,DATAFOLHA,True,regex
218,AVALIAÇÃO DE SERVIÇOS PÚBLICOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/457,02/1990,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
219,AVALIAÇÃO SARNEY / EXPECTATIVA COLLOR II - CULTURA POLÍTICA III - CEDEC,https://www.cesop.unicamp.br/por/banco_de_dados/v/458,03/1990,BRASIL,DATAFOLHA,True,regex
222,PLANO ECONÔMICO COLLOR I (AVALIAÇÃO II),https://www.cesop.unicamp.br/por/banco_de_dados/v/467,03/1990,CAPITAIS (VÁRIAS),DATAFOLHA,False,IA_timeout
223,PLANO ECONÔMICO COLLOR I - HÁBITOS DE CONSUMO,https://www.cesop.unicamp.br/por/banco_de_dados/v/468,03/1990,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
224,TV AOS DOMINGOS / TELEJORNAIS / PROGRAMAÇÃO INFANTIL,https://www.cesop.unicamp.br/por/banco_de_dados/v/469,04/1990,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
225,PLANO ECONÔMICO - PLANO COLLOR I (AVALIAÇÃO III),https://www.cesop.unicamp.br/por/banco_de_dados/v/470,04/1990,CAPITAIS (VÁRIAS),DATAFOLHA,False,IA_timeout
226,PLANO ECONÔMICO/ AVALIAÇÃO GOVERNO COLLOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/471,05/1990,BRASIL,IBOPE,False,IA_timeout
227,APLICAÇÃO FINANCEIRA DOS PAULISTANOS / DOLARIZAÇÃO ECONOMIA,https://www.cesop.unicamp.br/por/banco_de_dados/v/472,05/1990,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
228,PLANO ECONÔMICO - PLANO COLLOR I (AVALIAÇÃO IV - 3 MESES),https://www.cesop.unicamp.br/por/banco_de_dados/v/473,06/1990,BRASIL,DATAFOLHA,False,IA_timeout
229,PLANO ECONÔMICO/ AVALIAÇÃO GOVERNO COLLOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/474,08/1990,BRASIL,IBOPE,False,IA_timeout
230,PLANO ECONÔMICO COLLOR I (AVALIAÇÃO VI - 4 MESES),https://www.cesop.unicamp.br/por/banco_de_dados/v/475,07/1990,CAPITAIS (VÁRIAS),DATAFOLHA,False,IA_timeout
231,AVALIAÇÃO DO SERVIÇO DE TÁXI EM SÃO PAULO,https://www.cesop.unicamp.br/por/banco_de_dados/v/507,07/1990,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
232,PLANO ECONÔMICO - COLLOR I (AVALIAÇÃO VII - 5 MESES),https://www.cesop.unicamp.br/por/banco_de_dados/v/559,08/1990,CAPITAIS (VÁRIAS),DATAFOLHA,False,IA_timeout
234,INTENÇÃO DE VOTO GOVERNADOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/560,11/1990,SÃO PAULO/SP,DATAFOLHA,False,IA_timeout
235,PLANO ECONÔMICO - COLLOR I (AVALIAÇÃO IX - 8 MESES),https://www.cesop.unicamp.br/por/banco_de_dados/v/561,11/1990,CAPITAIS (VÁRIAS),DATAFOLHA,False,IA_timeout
236,AVALIAÇÃO GOVERNO COLLOR/ CONFIANÇA NAS INSTITUIÇÕES,https://www.cesop.unicamp.br/por/banco_de_dados/v/562,12/1990,BRASIL,IBOPE,False,IA_timeout
237,TARIFA ZERO / 13 SALÁRIO,https://www.cesop.unicamp.br/por/banco_de_dados/v/563,12/1990,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
238,EXPECTATIVA GOVERNADORES / PRÉ PRESIDENTE / PROIBIÇÃO DIVULGAÇÃO DE PESQUISA,https://www.cesop.unicamp.br/por/banco_de_dados/v/564,12/1990,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA
239,AIDS,https://www.cesop.unicamp.br/por/banco_de_dados/v/565,12/1990,CAPITAIS (VÁRIAS),DATAFOLHA,True,regex
241,AIDS,https://www.cesop.unicamp.br/por/banco_de_dados/v/566,12/1990,SÃO PAULO-CAP/SP,DATAFOLHA,True,regex
242,AIDS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2399,12/1990,SÃO PAULO-CAP/SP,DATAFOLHA,True,regex
243,AVALIAÇÃO DO GOVERNO COLLOR (10 MESES),https://www.cesop.unicamp.br/por/banco_de_dados/v/567,01/1991,CAPITAIS (VÁRIAS),DATAFOLHA,False,IA
244,AVALIAÇÃO DO PREFEITO DE GOIÂNIA,https://www.cesop.unicamp.br/por/banco_de_dados/v/568,01/1991,GOIÂNIA/GO,DATAFOLHA,False,IA_timeout
245,GUERRA DO GOLFO / ABORTO,https://www.cesop.unicamp.br/por/banco_de_dados/v/569,01/1991,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
246,MEMÓRIA DE ELEITOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/570,01/1991,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
247,AVALIAÇÃO DO PREFEITO DE TERESINA,https://www.cesop.unicamp.br/por/banco_de_dados/v/1556,01/1991,TERESINA/PI,DATAFOLHA,False,IA_timeout
248,GOLFO PÉRSICO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1557,02/1991,BRASIL,IBOPE,False,IA_timeout
249,PLANO ECONÔMICO/ GUERRA DO GOLFO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1558,02/1991,BRASIL,IBOPE,False,IA_timeout
251,PLANO ECONÔMICO - COLLOR II (AVALIAÇÃO - 1 SEMANA),https://www.cesop.unicamp.br/por/banco_de_dados/v/1560,02/1991,CAPITAIS (VÁRIAS),DATAFOLHA,False,IA_timeout
252,HÁBITOS SEXUAIS DA CLASSE MÉDIA,https://www.cesop.unicamp.br/por/banco_de_dados/v/1561,02/1991,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
253,ANGÚSTIAS DO PAULISTANO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1562,02/1991,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
254,FORMULA 1 X FUTEBOL,https://www.cesop.unicamp.br/por/banco_de_dados/v/1563,02/1991,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
255,PLANO ECONÔMICO - COLLOR 2 (AVALIAÇÃO - 1 MÊS),https://www.cesop.unicamp.br/por/banco_de_dados/v/1564,02/1991,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
256,DOMINGO DO PAULISTANO/ HORÁRIO POLÍTICO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1566,02/1991,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
257,AVALIAÇÃO DO GOVERNO COLLOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1567,03/1991,BRASIL,DATAFOLHA,False,IA_timeout
258,CÓDIGO DE DEFESA DO CONSUMIDOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1568,03/1991,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
259,PLANO ECONÔMICO/ QUALIDADE DE VIDA/ SITUAÇÃO DO PAÍS/ ECONOMIA E CONSUMO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1570,03/1991,BRASIL,IBOPE,False,IA_timeout
260,CRISE EM SÃO PAULO/ AVALIAÇÃO DA PREFEITURA ( 2 ANOS e 4 MESES),https://www.cesop.unicamp.br/por/banco_de_dados/v/1571,03/1991,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
261,PRESIDENTE COLLOR (1 ANO e 3 MESES)/ PLANO ECONÔMICO - COLLOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1573,04/1991,CAPITAIS (VÁRIAS),DATAFOLHA,False,IA_timeout
262,REPÚBLICA X MONARQUIA,https://www.cesop.unicamp.br/por/banco_de_dados/v/1575,05/1991,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
263,PARTICIPAÇÃO POLÍTICA / ONU,https://www.cesop.unicamp.br/por/banco_de_dados/v/1576,05/1991,BRASIL,IBOPE,False,IA_timeout
265,AVALIAÇÃO ERUNDINA/ GREVE GERAL/ PENA DE MORTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/1579,05/1991,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
266,PLEBISCITO II - CONGRESSO NACIONAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/1581,06/1991,DISTRITO FEDERAL/DF,DATAFOLHA,False,IA_timeout
267,AVALIAÇÃO MARCÍLIO (1 MÊS)/ PLANO ECONÔMICO - COLLOR II (4 MESES),https://www.cesop.unicamp.br/por/banco_de_dados/v/1582,06/1991,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
269,AVALIAÇÃO DO PLANO ECONÔMICO - COLLOR II (5 MESES)/ AVALIAÇÃO GOVERNO COLLOR (1 ANO e 3 MESES),https://www.cesop.unicamp.br/por/banco_de_dados/v/1584,06/1991,CAPITAIS (VÁRIAS),DATAFOLHA,False,IA_timeout
270,AVALIAÇÃO GOVERNO COLLOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1585,08/1991,BRASIL,IBOPE,False,IA_timeout
271,PROJETO RIO-ORLA,https://www.cesop.unicamp.br/por/banco_de_dados/v/1588,08/1991,RIO DE JANEIRO-CAP/RJ,IBOPE,False,IA_timeout
272,PROFESSORES DE 1º E 2º GRAU - ESCOLA PÚBLICA,https://www.cesop.unicamp.br/por/banco_de_dados/v/1591,09/1991,SÃO PAULO-CAP/SP E RECIFE/PE,DATAFOLHA,False,IA_timeout
273,CASAMENTO DO PRESIDENTE COLLOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1589,09/1991,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
274,AVALIAÇÃO COLLOR (1 ANO E MEIO),https://www.cesop.unicamp.br/por/banco_de_dados/v/1592,09/1991,BRASIL,DATAFOLHA,True,regex
275,LIBERAÇÃO DOS CRUZADOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1593,09/1991,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
277,AVALIAÇÃO GOVERNO COLLOR / AVALIAÇÃO LÍDERES POLÍTICOS E PARTIDOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1595,09/1991,CAPITAIS (VÁRIAS),IBOPE,False,IA_timeout
278,CORRUPÇÃO E PARTICIPAÇÃO POLÍTICA,https://www.cesop.unicamp.br/por/banco_de_dados/v/1596,09/1991,CAPITAIS (VÁRIAS),IBOPE,False,IA_timeout
279,CASAMENTO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1597,09/1991,SÃO PAULO-CAP/SP,DATAFOLHA,True,regex
280,VENDEDORES AMBULANTES,https://www.cesop.unicamp.br/por/banco_de_dados/v/1598,09/1991,SÃO PAULO-CAP/SP,IBOPE,False,IA_timeout
281,DESESTATIZAÇÃO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1599,09/1991,SÃO PAULO-CAP/SP. RIO DE JANEIRO-CAP/RJ E BELO HORIZONTE/MG,IBOPE,False,IA_timeout
282,PAPA JOÃO PAULO II E OS CATÓLICOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1600,10/1991,CAPITAIS (VÁRIAS),DATAFOLHA,True,regex
283,PESQUISA COM COMERCIANTES,https://www.cesop.unicamp.br/por/banco_de_dados/v/1601,10/1991,SÃO PAULO-CAP/SP,IBOPE,False,IA_timeout
284,VENDEDORES AMBULANTES,https://www.cesop.unicamp.br/por/banco_de_dados/v/1602,10/1991,SÃO PAULO-CAP/SP,IBOPE,False,IA_timeout
286,COMPRA DE IMÓVEIS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1603,10/1991,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
287,PRIVATIZAÇÃO DA USIMINAS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1605,10/1991,MINAS GERAIS/MG,DATAFOLHA,False,IA_timeout
289,OPERÁRIOS DO ABC,https://www.cesop.unicamp.br/por/banco_de_dados/v/1609,11/1991,ABC/SP,DATAFOLHA,False,IA_timeout
290,SATISFAÇÃO NO TRABALHO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1611,11/1991,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
291,FREQUENTADORES DE SHOPPING,https://www.cesop.unicamp.br/por/banco_de_dados/v/1613,11/1991,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
292,MEDO DAS CRIANÇAS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1614,11/1991,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
294,BEIJO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1616,11/1991,SÃO PAULO-CAP/SP,DATAFOLHA,True,regex
295,IMAGEM DO BRASIL ENTRE SEUS VISITANTES,https://www.cesop.unicamp.br/por/banco_de_dados/v/1617,12/1991,SÃO PAULO-CAP/SP E RIO DE JANEIRO-CAP/RJ,DATAFOLHA,False,IA_timeout
296,AVALIAÇÃO COLLOR (1 ANO E 9 MESES) / PLANO ECONÔMICO - COLLOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1618,11/1991,CAPITAIS (VÁRIAS),DATAFOLHA,False,IA_timeout
297,AVALIAÇÃO GOVERNO COLLOR / INFLAÇÃO / PREVIDÊNCIA,https://www.cesop.unicamp.br/por/banco_de_dados/v/1619,01/1992,BRASIL,IBOPE,False,IA_timeout
298,AVALIAÇÃO COLLOR - 2 ANOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1620,02/1992,BRASIL,DATAFOLHA,False,IA_timeout
299,REFORMA MINISTERIAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/1621,04/1992,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
300,REFORMA MINISTERIAL II,https://www.cesop.unicamp.br/por/banco_de_dados/v/1361,04/1992,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
301,AVALIAÇÃO COLLOR/ REFORMA MINISTERIAL/ CONFIANÇA NAS INSTITUIÇÕES,https://www.cesop.unicamp.br/por/banco_de_dados/v/1362,04/1992,BRASIL,IBOPE,False,IA_timeout
302,ECO-92,https://www.cesop.unicamp.br/por/banco_de_dados/v/1363,04/1992,RIO DE JANEIRO-CAP/RJ,DATAFOLHA,False,IA_timeout
303,PEDRO COLLOR X PC FARIAS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1364,05/1992,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
304,PEDRO COLLOR – ACUSAÇÕES COLLOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1365,05/1992,BRASIL,IBOPE,False,IA_timeout
305,PEDRO COLLOR X PC FARIAS - B,https://www.cesop.unicamp.br/por/banco_de_dados/v/1366,06/1992,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
306,IMPEACHMENT COLLOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1367,07/1992,DISTRITO FEDERAL/DF,DATAFOLHA,False,IA_timeout
309,IMPEACHMENT COLLOR III,https://www.cesop.unicamp.br/por/banco_de_dados/v/1370,08/1992,CAPITAIS DO BRASIL E CIDADES DO INTERIOR DE SÃO PAULO,DATAFOLHA,False,IA_timeout
310,IMPEACHMENT COLLOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1371,08/1992,BRASIL,IBOPE,False,IA_timeout
311,IMPEACHMENT COLLOR IV,https://www.cesop.unicamp.br/por/banco_de_dados/v/1372,08/1992,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
312,ORGULHO E VERGONHA DO BRASILEIRO II,https://www.cesop.unicamp.br/por/banco_de_dados/v/1373,09/1992,BRASIL,DATAFOLHA,False,IA_timeout
313,POLÍTICOS QUE DEVERIAM TER A AVALIAÇÃO DE VIDA INVESTIGADA,https://www.cesop.unicamp.br/por/banco_de_dados/v/1375,09/1992,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
314,MATANÇA NA CASA DE DETENÇÃO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1376,10/1992,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
315,GOVERNO ITAMAR (3 MESES),https://www.cesop.unicamp.br/por/banco_de_dados/v/1377,12/1992,BRASIL,DATAFOLHA,False,IA_timeout
317,AVALIAÇÃO MALUF (1 MÊS),https://www.cesop.unicamp.br/por/banco_de_dados/v/1379,01/1993,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
318,PENA DE MORTE/ PLEBISCITO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1380,02/1993,BRASIL,DATAFOLHA,False,IA_timeout
319,AVALIAÇÃO MALUF/ PROPAGANDA PLEBISCITO/ AVALIAÇÃO CARNAVAL 93,https://www.cesop.unicamp.br/por/banco_de_dados/v/1381,02/1993,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
320,AVALIAÇÃO ITAMAR/ PLEBISCITO/ AIDS/ CAMPANHA CERVEJA/ CARNAVAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/1382,03/1993,BRASIL,DATAFOLHA,False,IA_timeout
321,AVALIAÇÃO ITAMAR/ TROCA MINISTRO DA FAZENDA/ VOTO PRESIDENTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/1383,03/1993,BRASIL,DATAFOLHA,False,IA_timeout
322,AVALIAÇÃO ITAMAR FRANCO (6 MESES) - CULTURA POLÍTICA IV - PLEBISCITO V - CEDEC,https://www.cesop.unicamp.br/por/banco_de_dados/v/1384,03/1993,BRASIL,DATAFOLHA,True,regex
323,PLEBISCITO - SISTEMA E FORMA DE GOVERNO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1385,03/1993,BRASIL,IBOPE,False,IA_timeout
324,AVALIAÇÃO MALUF (3 MESES),https://www.cesop.unicamp.br/por/banco_de_dados/v/1386,03/1993,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
325,PLEBISCITO / SINDICATOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1387,04/1993,BRASIL,IBOPE,False,IA_timeout
326,HOMOSSEXUALIDADE / PLEBISCITO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1388,04/1993,BRASIL,IBOPE,False,IA_timeout
327,AVALIAÇÃO ITAMAR FRANCO/ CONGRESSO NACIONAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/1389,04/1993,BRASIL,DATAFOLHA,False,IA_timeout
328,INTENÇÃO DE VOTO PRESIDENTE/ CORRUPÇÃO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1390,05/1993,BRASIL,DATAFOLHA,False,IA_timeout
329,SUCESSÃO PRESIDENCIAL/ AVALIAÇÃO ITAMAR/ AVALIAÇÃO GOVERNO/ MONOPÓLIO (PETRÓLEO E TELECOMUNICAÇÕES),https://www.cesop.unicamp.br/por/banco_de_dados/v/1391,06/1993,BRASIL,DATAFOLHA,False,IA_timeout
330,AVALIAÇÃO PREFEITO (6 MESES),https://www.cesop.unicamp.br/por/banco_de_dados/v/1392,06/1993,CAPITAIS (VÁRIAS),DATAFOLHA,False,IA_timeout
331,AVALIAÇÃO PREFEITO/ AVALIAÇÃO FLEURY/ AVALIAÇÃO ITAMAR/ INTENÇÃO DE VOTO PARA PRESIDENTE/ INTENÇÃO DE VOTO PARA GOVERNADOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1393,07/1993,SANTO ANDRÉ/SP,DATAFOLHA,False,IA_timeout
332,AVALIAÇÃO MALUF (7 MESES)/ CÂMARA MUNICIPAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/1394,08/1993,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
333,AVALIAÇÃO ITAMAR/ AVALIAÇÃO CONGRESSO NACIONAL/ AVALIAÇÃO FERNANDO HENRIQUE CARDOSO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1395,08/1993,BRASIL,DATAFOLHA,False,IA_timeout
334,SEPARATISMO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1396,08/1993,BRASIL,IBOPE,False,IA_timeout
335,AVALIAÇÃO ITAMAR FRANCO (1 ANO),https://www.cesop.unicamp.br/por/banco_de_dados/v/1397,09/1993,BRASIL,DATAFOLHA,False,IA_timeout
336,AVALIAÇÃO GOVERNADOR (2 ANOS)/ VOTO PARA O GOVERNO E SENADO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1398,09/1993,PERNAMBUCO/PE,DATAFOLHA,False,IA_timeout
337,ESCÂNDALO DO ORÇAMENTO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1400,10/1993,SÃO PAULO-CAP/SP,DATAFOLHA,False,IA_timeout
338,AVALIAÇÃO GOVERNADOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/1401,01/1994,SANTA CATARINA/SC,IBOPE,False,IA_timeout
339,AVALIAÇÃO GOVERNO ITAMAR/ INTENÇÃO DE VOTO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1402,02/1994,BRASIL,IBOPE,False,IA_timeout
340,AVALIAÇÃO GOVERNO ESTADUAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/1403,03/1994,BAHIA/BA,IBOPE,False,IA_timeout
341,AVALIAÇÃO GOVERNO ITAMAR/ INTENÇÃO DE VOTO,https://www.cesop.unicamp.br/por/banco_de_dados/v/1404,03/1994,BRASIL,IBOPE,False,IA_timeout
342,AVALIAÇÃO GOVERNO ESTADUAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/1405,03/1994,PARANÁ/PR,IBOPE,False,IA_timeout
343,INTENÇÃO DE VOTO PARA PRESIDENTE DA REPÚBLICA,https://www.cesop.unicamp.br/por/banco_de_dados/v/1406,03/1994,BRASIL,IBOPE,False,IA_timeout
344,INTENÇÃO DE VOTO PARA PRESIDENTE DA REPÚBLICA,https://www.cesop.unicamp.br/por/banco_de_dados/v/1407,04/1994,BRASIL,IBOPE,False,IA_timeout
345,INTENÇÃO DE VOTO PARA PRESIDENTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/1408,05/1994,BRASIL,DATAFOLHA,True,regex
